Club,Last Name,First Name,Pos,Base Salary,Compensation,Year,Team,uniquename
NYC,Tajouri-Shradi,Ismael,F,550000.0,591485.0,2020,New York City FC,Tajouri-Shradi_Ismael
NYC,Thorarinson,Gudmundur,D-M,355000.0,355000.0,2020,New York City FC,Thorarinson_Gudmundur
NYC,Tinnerholm,Anton,D,600000.0,650000.0,2020,New York City FC,Tinnerholm_Anton
NYC,Torres,Juan Pablo,M,130000.0,144500.0,2020,New York City FC,Torres_Juan Pablo
NYC,Zelalem,Gedion,M,63547.0,63547.0,2020,New York City FC,Zelalem_Gedion
NYC,Acevedo,Nicolas,D-M,135000.0,151000.0,2021,New York City FC,Acevedo_Nicolas
NYC,Amundsen,Malte,D,240000.0,278700.0,2021,New York City FC,Amundsen_Malte
NYC,Araujo dos Santos,Heber,F,785000.0,788750.0,2021,New York City FC,Araujo dos Santos_Heber
NYC,Barraza,Luis,GK,81375.0,81375.0,2021,New York City FC,Barraza_Luis
NYC,Callens,Alexander,D,700000.0,764000.0,2021,New York City FC,Callens_Alexander
NYC,Castellanos,Valentin,M,600000.0,776000.0,2021,New York City FC,Castellanos_Valentin
NYC,Chanot,Maxime,D,785000.0,785000.0,2021,New York City FC,Chanot_Maxime
NYC,De Andrade,Thiago,F,180000.0,199600.0,2021,New York City FC,De Andrade_Thiago
NYC,Gloster,Christopher,D,197000.0,207000.0,2021,New York City FC,Gloster_Christopher
NYC,Gray,Tayvon,D,95000.0,114788.0,2021,New York City FC,Gray_Tayvon
NYC,Haak,Justin,M,81375.0,81375.0,2021,New York City FC,Haak_Justin
NYC,Jasson,Andres,M,63547.0,80691.0,2021,New York City FC,Jasson_Andres
NYC,Johnson,Sean,GK,510000.0,510000.0,2021,New York City FC,Johnson_Sean
NYC,Latinovich,Vukashin,D,63547.0,63547.0,2021,New York City FC,Latinovich_Vukashin
NYC,Magno,Talles,F,950000.0,1198000.0,2021,New York City FC,Magno_Talles
NYC,McFarlane,Christian,D,63547.0,81803.0,2021,New York City FC,McFarlane_Christian
NYC,Medina,Jesus,M,1050000.0,1170833.0,2021,New York City FC,Medina_Jesus
NYC,Mitrita,Alexandru,F,700000.0,700000.0,2021,New York City FC,Mitrita_Alexandru
NYC,Mizell,Cody,GK,81375.0,81375.0,2021,New York City FC,Mizell_Cody
NYC,Morales,Alfredo,M,600000.0,662250.0,2021,New York City FC,Morales_Alfredo
NYC,Moralez,Maxi,M,2500000.0,3285000.0,2021,New York City FC,Moralez_Maxi
NYC,Parks,Keaton,M,350000.0,350000.0,2021,New York City FC,Parks_Keaton
NYC,Rocha,Tony,M,85444.0,85444.0,2021,New York City FC,Rocha_Tony
NYC,Rodriguez,Santiago,M,612500.0,612500.0,2021,New York City FC,Rodriguez_Santiago
NYC,Sands,James,D-M,150000.0,200000.0,2021,New York City FC,Sands_James
NYC,Tajouri-Shradi,Ismael,F,577500.0,618985.0,2021,New York City FC,Tajouri-Shradi_Ismael
NYC,Thorarinson,Gudmundur,D-M,400000.0,400000.0,2021,New York City FC,Thorarinson_Gudmundur
NYC,Tinnerholm,Anton,D,600000.0,650000.0,2021,New York City FC,Tinnerholm_Anton
NYC,Torres,Juan Pablo,M,90000.0,104500.0,2021,New York City FC,Torres_Juan Pablo
NYC,Zelalem,Gedion,M,81375.0,81375.0,2021,New York City FC,Zelalem_Gedion
NYC,Acevedo,Nicolás,D-M,200000.0,254800.0,2022,New York City FC,Acevedo_Nicolás
NYC,Amundsen,Malte,D,270000.0,308700.0,2022,New York City FC,Amundsen_Malte
NYC,Araujo dos Santos,Héber,F,825000.0,914000.0,2022,New York City FC,Araujo dos Santos_Héber
NYC,Barraza,Luis,GK,125000.0,132688.0,2022,New York City FC,Barraza_Luis
NYC,Benalcázar,Nico,D,65500.0,65500.0,2022,New York City FC,Benalcázar_Nico
NYC,Callens,Alexander,D,750000.0,814000.0,2022,New York City FC,Callens_Alexander
NYC,Carrizo,Máximo,M,65500.0,84357.0,2022,New York City FC,Carrizo_Máximo
NYC,Castellanos,Valentín,M,900000.0,1076000.0,2022,New York City FC,Castellanos_Valentín
NYC,Chanot,Maxime,D,700000.0,700000.0,2022,New York City FC,Chanot_Maxime
NYC,Andrade,Thiago,F,180000.0,199600.0,2022,New York City FC,Andrade_Thiago
NYC,Gloster,Christopher,D,228000.0,238000.0,2022,New York City FC,Gloster_Christopher
NYC,Gray,Tayvon,D,125000.0,144788.0,2022,New York City FC,Gray_Tayvon
NYC,Haak,Justin,M,85444.0,85444.0,2022,New York City FC,Haak_Justin
NYC,Jasson,Andres,M,100000.0,117144.0,2022,New York City FC,Jasson_Andres
NYC,Jimenez,Jonathan,F,65500.0,65500.0,2022,New York City FC,Jimenez_Jonathan
NYC,Johnson,Sean,GK,550000.0,550000.0,2022,New York City FC,Johnson_Sean
NYC,Latinovich,Vuk,D,85444.0,85444.0,2022,New York City FC,Latinovich_Vuk
NYC,Magno,Talles,F,950000.0,1198000.0,2022,New York City FC,Magno_Talles
NYC,Martins,Thiago,D,1500000.0,1962000.0,2022,New York City FC,Martins_Thiago
NYC,McFarlane,Christian,M,65500.0,83756.0,2022,New York City FC,McFarlane_Christian
NYC,Mitrita,Alexandru,F,1150000.0,1150000.0,2022,New York City FC,Mitrita_Alexandru
NYC,Mizell,Cody,GK,85444.0,85444.0,2022,New York City FC,Mizell_Cody
NYC,Morales,Alfredo,M,600000.0,662250.0,2022,New York City FC,Morales_Alfredo
NYC,Moralez,Maxi,M,670000.0,1300000.0,2022,New York City FC,Moralez_Maxi
NYC,O'Toole,Kevin,F,65500.0,65500.0,2022,New York City FC,O'Toole_Kevin
NYC,Owusu,Samuel,D,85444.0,85444.0,2022,New York City FC,Owusu_Samuel
NYC,Parks,Keaton,M,500000.0,500000.0,2022,New York City FC,Parks_Keaton
NYC,Pereira,Gabriel,F,555000.0,624500.0,2022,New York City FC,Pereira_Gabriel
NYC,Rodríguez,Santiago,M,612500.0,612500.0,2022,New York City FC,Rodríguez_Santiago
NYC,Sands,James,D-M,400000.0,493956.0,2022,New York City FC,Sands_James
NYC,Tinnerholm,Anton,D,750000.0,800000.0,2022,New York City FC,Tinnerholm_Anton
NYC,Zelalem,Gedion,M,84000.0,84000.0,2022,New York City FC,Zelalem_Gedion
NYC,Araujo dos Santos,Heber,F,785000.0,788750.0,2019,New York City FC,Araujo dos Santos_Heber
NYC,Barraza,Luis,GK,56250.0,56250.0,2019,New York City FC,Barraza_Luis
NYC,Bedoya,Daniel,M-F,70250.0,70250.0,2019,New York City FC,Bedoya_Daniel
NYC,Caldwell,Jeff,GK,57225.0,57225.0,2019,New York City FC,Caldwell_Jeff
NYC,Callens,Alexander,D,600000.0,664000.0,2019,New York City FC,Callens_Alexander
NYC,Castellanos,Valentin,M-F,249999.0,274806.0,2019,New York City FC,Castellanos_Valentin
NYC,Chanot,Maxime,D,650000.0,650000.0,2019,New York City FC,Chanot_Maxime
NYC,Haak,Justin,M,56250.0,56250.0,2019,New York City FC,Haak_Justin
NYC,Ibeagha,Sebastien,D,74250.0,74250.0,2019,New York City FC,Ibeagha_Sebastien
NYC,Johnson,Sean,GK,399999.0,399999.0,2019,New York City FC,Johnson_Sean
NYC,Mackay-Steven,Gary,M-F,260000.0,274833.0,2019,New York City FC,Mackay-Steven_Gary
NYC,Matarrita,Ronald,D,300000.0,420000.0,2019,New York City FC,Matarrita_Ronald
NYC,Medina,Jesus,M-F,750000.0,870833.0,2019,New York City FC,Medina_Jesus
NYC,Miller,Eric,D,108549.0,124424.0,2019,New York City FC,Miller_Eric
NYC,Mitrita,Alexandru,M-F,500000.0,500000.0,2019,New York City FC,Mitrita_Alexandru
NYC,Mohamed,Abdi,D,56250.0,56250.0,2019,New York City FC,Mohamed_Abdi
NYC,Moralez,Maxi,M-F,2000000.0,2000000.0,2019,New York City FC,Moralez_Maxi
NYC,Ofori,Ebenezer,D-M,324999.0,399999.0,2019,New York City FC,Ofori_Ebenezer
NYC,Parks,Keaton,D-M,150000.0,165000.0,2019,New York City FC,Parks_Keaton
NYC,Ring,Alexander,M,849999.0,944999.0,2019,New York City FC,Ring_Alexander
NYC,Rocha,Tony,M,72346.0,72346.0,2019,New York City FC,Rocha_Tony
NYC,Sands,James,D-M,105000.0,105000.0,2019,New York City FC,Sands_James
NYC,Scally,Joe,D,56250.0,78066.0,2019,New York City FC,Scally_Joe
NYC,Stuver,Brad,GK,99999.0,99999.0,2019,New York City FC,Stuver_Brad
NYC,Sweat,Ben,D,200000.0,200000.0,2019,New York City FC,Sweat_Ben
NYC,Tajouri-Shradi,Ismael,M-F,350000.0,380500.0,2019,New York City FC,Tajouri-Shradi_Ismael
NYC,Tinnerholm,Anton,D,496800.0,546800.0,2019,New York City FC,Tinnerholm_Anton
NYC,Torres,Juan Pablo,M,70250.0,84750.0,2019,New York City FC,Torres_Juan Pablo
CLB,Abu,Mohammed,M,175008.0,181258.0,2018,Columbus Crew,Abu_Mohammed
CLB,Abubakar,Lalas,D,68250.0,75750.0,2018,Columbus Crew,Abubakar_Lalas
CLB,Afful,Harrison,D,288099.0,363799.0,2018,Columbus Crew,Afful_Harrison
CLB,Argudo,Luis,M,54500.0,54500.0,2018,Columbus Crew,Argudo_Luis
CLB,Clark,Ricardo,M,125000.0,125000.0,2018,Columbus Crew,Clark_Ricardo
CLB,Crognale,Alex,D,95004.0,95004.0,2018,Columbus Crew,Crognale_Alex
CLB,de Lima,Artur,M,210000.0,244166.0,2018,Columbus Crew,de Lima_Artur
CLB,Grella,Mike,F,195300.0,197550.0,2018,Columbus Crew,Grella_Mike
CLB,Hansen,Niko,F,68250.0,75750.0,2018,Columbus Crew,Hansen_Niko
CLB,Higuain,Federico,M,1100000.0,1100000.0,2018,Columbus Crew,Higuain_Federico
CLB,Jahn,Adam,F,97500.0,97500.0,2018,Columbus Crew,Jahn_Adam
CLB,Jimenez,Hector,M,159996.0,159996.0,2018,Columbus Crew,Jimenez_Hector
CLB,Kempin,Jonathan,GK,80256.0,80256.0,2018,Columbus Crew,Kempin_Jonathan
CLB,Ketterer,Logan,GK,67500.0,67500.0,2018,Columbus Crew,Ketterer_Logan
CLB,Lundgaard,Ben,GK,54500.0,54500.0,2018,Columbus Crew,Lundgaard_Ben
CLB,Maloney,Connor,D,55654.0,55654.0,2018,Columbus Crew,Maloney_Connor
CLB,Martinez,Cristian,M,68915.0,73415.0,2018,Columbus Crew,Martinez_Cristian
CLB,Mensah,Jonathan,D,774996.0,868996.0,2018,Columbus Crew,Mensah_Jonathan
CLB,Meram,Justin,M,550008.0,578758.0,2018,Columbus Crew,Meram_Justin
CLB,Mullins,Patrick,F,249996.0,249996.0,2018,Columbus Crew,Mullins_Patrick
CLB,Opoku,Edward,F,75000.0,96000.0,2018,Columbus Crew,Opoku_Edward
CLB,Santos,Pedro,M,747600.0,794600.0,2018,Columbus Crew,Santos_Pedro
CLB,Sauro,Gaston,D,67500.0,67500.0,2018,Columbus Crew,Sauro_Gaston
CLB,Sosa,Eduardo,M,99999.0,120199.0,2018,Columbus Crew,Sosa_Eduardo
CLB,Steffen,Zack,GK,145000.0,145000.0,2018,Columbus Crew,Steffen_Zack
CLB,Trapp,Wil,M,500004.0,550004.0,2018,Columbus Crew,Trapp_Wil
CLB,Valenzuela,Milton,D,282000.0,313300.0,2018,Columbus Crew,Valenzuela_Milton
CLB,Williams,Joshua,D,200000.0,200000.0,2018,Columbus Crew,Williams_Joshua
CLB,Zardes,Gyasi,F,630000.0,630000.0,2018,Columbus Crew,Zardes_Gyasi
CLB,Adi,Fanendo,F,1370008.0,1775008.0,2020,Columbus Crew,Adi_Fanendo
CLB,Afful,Harrison,D,310000.0,340000.0,2020,Columbus Crew,Afful_Harrison
CLB,Alashe,Fatai,M,210000.0,210000.0,2020,Columbus Crew,Alashe_Fatai
CLB,Berhalter,Sebastian,M,75000.0,76250.0,2020,Columbus Crew,Berhalter_Sebastian
CLB,Berry,Miguel,F,63547.0,63547.0,2020,Columbus Crew,Berry_Miguel
CLB,Boateng,Emmanuel,M,275000.0,275000.0,2020,Columbus Crew,Boateng_Emmanuel
CLB,Cadden,Chris,D-M,240000.0,240000.0,2020,Columbus Crew,Cadden_Chris
CLB,Diaz,Luis,M,324996.0,358896.0,2020,Columbus Crew,Diaz_Luis
CLB,Etienne,Derrick,M,81375.0,81375.0,2020,Columbus Crew,Etienne_Derrick
CLB,Francis,Waylon,D,200000.0,239167.0,2020,Columbus Crew,Francis_Waylon
CLB,Hamilton,Jordan,F,81375.0,81375.0,2020,Columbus Crew,Hamilton_Jordan
CLB,Jimenez,Hector,M,200000.0,200000.0,2020,Columbus Crew,Jimenez_Hector
CLB,Keita,Aboubacar,D,100000.0,100000.0,2020,Columbus Crew,Keita_Aboubacar
CLB,Kempin,Jon,GK,81375.0,81375.0,2020,Columbus Crew,Kempin_Jon
CLB,Lampson,Matt,GK,81375.0,81375.0,2020,Columbus Crew,Lampson_Matt
CLB,Lillard,Grant,D,110000.0,112500.0,2020,Columbus Crew,Lillard_Grant
CLB,Lima,Artur,M,444000.0,495633.0,2020,Columbus Crew,Lima_Artur
CLB,Mensah,Jonathan,D,800004.0,894004.0,2020,Columbus Crew,Mensah_Jonathan
CLB,Mokhtar,Youness,M,484992.0,558841.0,2020,Columbus Crew,Mokhtar_Youness
CLB,Morris,Aidan,M,125000.0,127000.0,2020,Columbus Crew,Morris_Aidan
CLB,Nagbe,Darlington,M,1530000.0,1530000.0,2020,Columbus Crew,Nagbe_Darlington
CLB,Nemeth,Krisztian,F,375000.0,405000.0,2020,Columbus Crew,Nemeth_Krisztian
CLB,Room,Eloy,GK,350004.0,404698.0,2020,Columbus Crew,Room_Eloy
CLB,Santos,Pedro,M,817560.0,864560.0,2020,Columbus Crew,Santos_Pedro
CLB,Tarbell,Andrew,GK,190000.0,225000.0,2020,Columbus Crew,Tarbell_Andrew
CLB,Valenzuela,Milton,D,320000.0,351300.0,2020,Columbus Crew,Valenzuela_Milton
CLB,Williams,Josh,D,240000.0,240000.0,2020,Columbus Crew,Williams_Josh
CLB,Wormgoor,Vito,D,315000.0,392875.0,2020,Columbus Crew,Wormgoor_Vito
CLB,Zardes,Gyasi,F,1300000.0,1350000.0,2020,Columbus Crew,Zardes_Gyasi
CLB,Zelarayan,Lucas,M,1575000.0,1940000.0,2020,Columbus Crew,Zelarayan_Lucas
CLB,Abdul-Salaam,Saad,D,125000.0,133667.0,2021,Columbus Crew,Abdul-Salaam_Saad
CLB,Afful,Harrison,D,335000.0,365000.0,2021,Columbus Crew,Afful_Harrison
CLB,Berry,Miguel,F,85444.0,85444.0,2021,Columbus Crew,Berry_Miguel
CLB,Bush,Evan,GK,376000.0,438667.0,2021,Columbus Crew,Bush_Evan
CLB,Diaz,Luis,M,350004.0,383904.0,2021,Columbus Crew,Diaz_Luis
CLB,Dick,Eric,GK,85444.0,85444.0,2021,Columbus Crew,Dick_Eric
CLB,Etienne,Derrick,M,125000.0,125000.0,2021,Columbus Crew,Etienne_Derrick
CLB,Francis,Waylon,D,220000.0,230000.0,2021,Columbus Crew,Francis_Waylon
CLB,Fraser,Liam,M,89513.0,94513.0,2021,Columbus Crew,Fraser_Liam
CLB,Hairston,Marlon,D-M,81375.0,81375.0,2021,Columbus Crew,Hairston_Marlon
CLB,Hurtado,Erik,F,218182.0,245682.0,2021,Columbus Crew,Hurtado_Erik
CLB,Keita,Aboubacar,D,110000.0,110000.0,2021,Columbus Crew,Keita_Aboubacar
CLB,Kitchen,Perry,M,275000.0,301667.0,2021,Columbus Crew,Kitchen_Perry
CLB,Lillard,Grant,D,125000.0,127500.0,2021,Columbus Crew,Lillard_Grant
CLB,Lima,Artur,M,480000.0,531633.0,2021,Columbus Crew,Lima_Artur
CLB,Matan,Alexandru,M-F,375000.0,408250.0,2021,Columbus Crew,Matan_Alexandru
CLB,Mensah,Jonathan,D,1000000.0,1140667.0,2021,Columbus Crew,Mensah_Jonathan
CLB,Molino,Kevin,M,667000.0,667000.0,2021,Columbus Crew,Molino_Kevin
CLB,Moreira,Steven,D,350000.0,432708.0,2021,Columbus Crew,Moreira_Steven
CLB,Morris,Aidan,M,145000.0,147000.0,2021,Columbus Crew,Morris_Aidan
CLB,Nagbe,Darlington,M,1710000.0,1710000.0,2021,Columbus Crew,Nagbe_Darlington
CLB,Parente,Isaiah,M,63547.0,67547.0,2021,Columbus Crew,Parente_Isaiah
CLB,Room,Eloy,GK,425004.0,479698.0,2021,Columbus Crew,Room_Eloy
CLB,Santos,Pedro,M,817560.0,864560.0,2021,Columbus Crew,Santos_Pedro
CLB,Valenzuela,Milton,D,375000.0,406300.0,2021,Columbus Crew,Valenzuela_Milton
CLB,Williams,Josh,D,300000.0,302500.0,2021,Columbus Crew,Williams_Josh
CLB,Wormgoor,Vito,D,415000.0,492875.0,2021,Columbus Crew,Wormgoor_Vito
CLB,Wright-Phillips,Bradley,F,410000.0,475750.0,2021,Columbus Crew,Wright-Phillips_Bradley
CLB,Zardes,Gyasi,F,1350000.0,1400000.0,2021,Columbus Crew,Zardes_Gyasi
CLB,Zelarayan,Lucas,M,1620000.0,1985000.0,2021,Columbus Crew,Zelarayan_Lucas
CLB,Anibaba,Jalil,D,150000.0,150000.0,2022,Columbus Crew,Anibaba_Jalil
CLB,Berry,Miguel,F,120000.0,120000.0,2022,Columbus Crew,Berry_Miguel
CLB,Bush,Evan,GK,84000.0,84000.0,2022,Columbus Crew,Bush_Evan
CLB,Degenek,Miloš,D,715000.0,812000.0,2022,Columbus Crew,Degenek_Miloš
CLB,Díaz,Luis,M,375000.0,408900.0,2022,Columbus Crew,Díaz_Luis
CLB,Etienne,Derrick,M,175000.0,175000.0,2022,Columbus Crew,Etienne_Derrick
CLB,Hairston,Marlon,D-M,175000.0,175000.0,2022,Columbus Crew,Hairston_Marlon
CLB,Hurtado,Erik,F,84000.0,84000.0,2022,Columbus Crew,Hurtado_Erik
CLB,Igbekeme,James,M,315000.0,408281.0,2022,Columbus Crew,Igbekeme_James
CLB,Kitchen,Perry,M,300000.0,326667.0,2022,Columbus Crew,Kitchen_Perry
CLB,,Artur,M,564000.0,615633.0,2022,Columbus Crew,
CLB,Matan,Alexandru,M,425000.0,458250.0,2022,Columbus Crew,Matan_Alexandru
CLB,Mensah,Jonathan,D,1000000.0,1140667.0,2022,Columbus Crew,Mensah_Jonathan
CLB,Molino,Kevin,M,700348.0,700348.0,2022,Columbus Crew,Molino_Kevin
CLB,Moreira,Steven,D,550000.0,632708.0,2022,Columbus Crew,Moreira_Steven
CLB,Morris,Aidan,M,170000.0,172000.0,2022,Columbus Crew,Morris_Aidan
CLB,Morris,Jake,D,65500.0,65500.0,2022,Columbus Crew,Morris_Jake
CLB,Nagbe,Darlington,M,1760000.0,1760000.0,2022,Columbus Crew,Nagbe_Darlington
CLB,Parente,Isaiah,M,66724.0,70724.0,2022,Columbus Crew,Parente_Isaiah
CLB,Room,Eloy,GK,800000.0,883000.0,2022,Columbus Crew,Room_Eloy
CLB,Sands,Will,D,84000.0,90250.0,2022,Columbus Crew,Sands_Will
CLB,Santos,Pedro,D,625000.0,687500.0,2022,Columbus Crew,Santos_Pedro
CLB,Schulte,Patrick,GK,84000.0,96431.0,2022,Columbus Crew,Schulte_Patrick
CLB,Scott,Brady,GK,84000.0,84000.0,2022,Columbus Crew,Scott_Brady
CLB,Williams,Josh,D,325000.0,325000.0,2022,Columbus Crew,Williams_Josh
CLB,Yeboah,Yaw,M,600000.0,663750.0,2022,Columbus Crew,Yeboah_Yaw
CLB,Zawadzki,Sean,M,84000.0,89000.0,2022,Columbus Crew,Zawadzki_Sean
CLB,Zelarayán,Lucas,M,3100000.0,3700000.0,2022,Columbus Crew,Zelarayán_Lucas
CLB,Accam,David,M-F,1010004.0,1137920.0,2019,Columbus Crew,Accam_David
CLB,Afful,Harrison,D,288099.0,363799.0,2019,Columbus Crew,Afful_Harrison
CLB,Argudo,Luis,M-F,57225.0,57225.0,2019,Columbus Crew,Argudo_Luis
CLB,Artur,,D-M,360000.0,411633.0,2019,Columbus Crew,
CLB,Cadden,Chris,M,56250.0,56250.0,2019,Columbus Crew,Cadden_Chris
CLB,Clark,Ricardo,M,159999.0,159999.0,2019,Columbus Crew,Clark_Ricardo
CLB,Crognale,Alex,D,104504.0,104504.0,2019,Columbus Crew,Crognale_Alex
CLB,Diaz,Luis,M,300000.0,333900.0,2019,Columbus Crew,Diaz_Luis
CLB,Francis,Waylon,D,160000.0,199166.0,2019,Columbus Crew,Francis_Waylon
CLB,Guzman,David,D-M,320000.0,340000.0,2019,Columbus Crew,Guzman_David
CLB,Hamilton,Jordan,F,124992.0,137658.0,2019,Columbus Crew,Hamilton_Jordan
CLB,Higuain,Federico,M-F,1100000.0,1100000.0,2019,Columbus Crew,Higuain_Federico
CLB,Jimenez,Hector,D-M,200000.0,200000.0,2019,Columbus Crew,Jimenez_Hector
CLB,Keita,Aboubacar,D,90000.0,110000.0,2019,Columbus Crew,Keita_Aboubacar
CLB,Kempin,Jonathan,GK,71664.0,71664.0,2019,Columbus Crew,Kempin_Jonathan
CLB,Lundgaard,Ben,GK,57225.0,57225.0,2019,Columbus Crew,Lundgaard_Ben
CLB,Maloney,Connor,D,70250.0,70250.0,2019,Columbus Crew,Maloney_Connor
CLB,Mensah,Jonathan,D,800004.0,894004.0,2019,Columbus Crew,Mensah_Jonathan
CLB,Mokhtar,Youness,M-F,459996.0,533845.0,2019,Columbus Crew,Mokhtar_Youness
CLB,Opoku,Edward,F,84999.0,105999.0,2019,Columbus Crew,Opoku_Edward
CLB,Room,Eloy,GK,300000.0,354694.0,2019,Columbus Crew,Room_Eloy
CLB,Santos,Pedro,M-F,817560.0,864560.0,2019,Columbus Crew,Santos_Pedro
CLB,Sosa,Eduardo,M-F,99999.0,120199.0,2019,Columbus Crew,Sosa_Eduardo
CLB,Trapp,Wil,M,549996.0,593746.0,2019,Columbus Crew,Trapp_Wil
CLB,Valenzuela,Milton,D,290000.0,321300.0,2019,Columbus Crew,Valenzuela_Milton
CLB,Williams,Romario,F,78650.0,78650.0,2019,Columbus Crew,Williams_Romario
CLB,Williams,Josh,D,215000.0,215000.0,2019,Columbus Crew,Williams_Josh
CLB,Williams,JJ,F,95000.0,149750.0,2019,Columbus Crew,Williams_JJ
CLB,Zardes,Gyasi,F,1421666.0,1471666.0,2019,Columbus Crew,Zardes_Gyasi
PHI,Accam,David,M-F,1250000.0,1250000.0,2018,Philadelphia Union,Accam_David
PHI,Alves Macedo,Fabinho,D,153000.0,153000.0,2018,Philadelphia Union,Alves Macedo_Fabinho
PHI,Bedoya,Alejandro,M,1200000.0,1266250.0,2018,Philadelphia Union,Bedoya_Alejandro
PHI,Blake,Andre,GK,450000.0,500000.0,2018,Philadelphia Union,Blake_Andre
PHI,Burke,Cory,F,67500.0,71223.0,2018,Philadelphia Union,Burke_Cory
PHI,Creavalle,Warren,M,140000.0,153000.0,2018,Philadelphia Union,Creavalle_Warren
PHI,Dias,Ilson,M,300000.0,327000.0,2018,Philadelphia Union,Dias_Ilson
PHI,Dockal,Borek,M,1714285.0,1714285.0,2018,Philadelphia Union,Dockal_Borek
PHI,Elliott,Jack,D,59629.0,59629.0,2018,Philadelphia Union,Elliott_Jack
PHI,Epps,Marcus,M,55654.0,55654.0,2018,Philadelphia Union,Epps_Marcus
PHI,Fontana,Anthony,M,65004.0,73421.0,2018,Philadelphia Union,Fontana_Anthony
PHI,Gaddis,Raymon,D,180000.0,182500.0,2018,Philadelphia Union,Gaddis_Raymon
PHI,Herbers,Fabian,M-F,100008.0,100008.0,2018,Philadelphia Union,Herbers_Fabian
PHI,Jones,Derrick,M,70000.0,75900.0,2018,Philadelphia Union,Jones_Derrick
PHI,Marquez,Richie,D,145000.0,151430.0,2018,Philadelphia Union,Marquez_Richie
PHI,Mbaizo,Olivier,D,67500.0,67500.0,2018,Philadelphia Union,Mbaizo_Olivier
PHI,McCarthy,John,GK,95000.0,104250.0,2018,Philadelphia Union,McCarthy_John
PHI,McGuire,Jake,GK,55654.0,55654.0,2018,Philadelphia Union,McGuire_Jake
PHI,McKenzie,Mark,D,54500.0,64500.0,2018,Philadelphia Union,McKenzie_Mark
PHI,Medunjanin,Haris,M,500004.0,545004.0,2018,Philadelphia Union,Medunjanin_Haris
PHI,Najem,Adam,M,71500.0,71500.0,2018,Philadelphia Union,Najem_Adam
PHI,Picault,Fafa,F,135000.0,148666.0,2018,Philadelphia Union,Picault_Fafa
PHI,Przybylko,Kacper,F,67500.0,67500.0,2018,Philadelphia Union,Przybylko_Kacper
PHI,Real,Matthew,D,54500.0,54500.0,2018,Philadelphia Union,Real_Matthew
PHI,Rosenberry,Keegan,D,114950.0,120762.0,2018,Philadelphia Union,Rosenberry_Keegan
PHI,Sapong,CJ,F,525000.0,525000.0,2018,Philadelphia Union,Sapong_CJ
PHI,Simpson,Jay,F,580008.0,623341.0,2018,Philadelphia Union,Simpson_Jay
PHI,Trusty,Auston,D,80000.0,109100.0,2018,Philadelphia Union,Trusty_Auston
PHI,Yaro,Joshua,D,140000.0,224000.0,2018,Philadelphia Union,Yaro_Joshua
PHI,Aaronson,Brenden,M,85000.0,103309.0,2020,Philadelphia Union,Aaronson_Brenden
PHI,Bedoya,Alejandro,M,990000.0,1203333.0,2020,Philadelphia Union,Bedoya_Alejandro
PHI,Bendik,Joe,GK,200000.0,200000.0,2020,Philadelphia Union,Bendik_Joe
PHI,Blake,Andre,GK,550008.0,600008.0,2020,Philadelphia Union,Blake_Andre
PHI,Burke,Cory,F,83531.0,87314.0,2020,Philadelphia Union,Burke_Cory
PHI,Collin,Aurelien,D,200000.0,200000.0,2020,Philadelphia Union,Collin_Aurelien
PHI,Creavalle,Warren,M,170000.0,183300.0,2020,Philadelphia Union,Creavalle_Warren
PHI,De Vries,Jack,M,100000.0,115556.0,2020,Philadelphia Union,De Vries_Jack
PHI,Elliott,Jack,D,300000.0,315000.0,2020,Philadelphia Union,Elliott_Jack
PHI,Fontana,Anthony,M,81375.0,89793.0,2020,Philadelphia Union,Fontana_Anthony
PHI,Freese,Matt,GK,75000.0,82650.0,2020,Philadelphia Union,Freese_Matt
PHI,Gaddis,Ray,D,195000.0,195000.0,2020,Philadelphia Union,Gaddis_Ray
PHI,Glesnes,Jakob,D,420000.0,443125.0,2020,Philadelphia Union,Glesnes_Jakob
PHI,Martinez,Jose Andres,M,125000.0,140125.0,2020,Philadelphia Union,Martinez_Jose Andres
PHI,Mbaizo,Olivier,D,81375.0,81375.0,2020,Philadelphia Union,Mbaizo_Olivier
PHI,McKenzie,Mark,D,220000.0,257000.0,2020,Philadelphia Union,McKenzie_Mark
PHI,Monteiro,Jamiro,M,1300000.0,1476250.0,2020,Philadelphia Union,Monteiro_Jamiro
PHI,Ngalina,Michee,F,63547.0,63547.0,2020,Philadelphia Union,Ngalina_Michee
PHI,Oravec,Matej,M,240000.0,254500.0,2020,Philadelphia Union,Oravec_Matej
PHI,Przybylko,Kacper,F,775000.0,856875.0,2020,Philadelphia Union,Przybylko_Kacper
PHI,Real,Matthew,D,81375.0,81375.0,2020,Philadelphia Union,Real_Matthew
PHI,Santos,Sergio,F,630000.0,698500.0,2020,Philadelphia Union,Santos_Sergio
PHI,Turner,Cole,M,81375.0,84375.0,2020,Philadelphia Union,Turner_Cole
PHI,Wagner,Kai,D,348000.0,390150.0,2020,Philadelphia Union,Wagner_Kai
PHI,Wooten,Andrew,F,600000.0,685833.0,2020,Philadelphia Union,Wooten_Andrew
PHI,,Ilsinho,M,425000.0,476250.0,2020,Philadelphia Union,
PHI,Aaronson,Paxten,M,87500.0,91500.0,2021,Philadelphia Union,Aaronson_Paxten
